"nomem_encr","age.11","age.21","agecat.11","agecat.21","sex","status.11","status.21","bruttoinc.11","bruttoinc.21","bruttoinc_imputed.11","bruttoinc_imputed.21","contract.11","contract.21","educ.no.dipl.11","educ.dipl.11","educ.cbs.cat.11","origin","domestic.status.11","civil.status.11","financial.satisfaction.11","inc.realestate.11","inc.house.ownership.grant.11","inc.student.grant.11","inc.student.loan.11","inc.alimony.ex.11","inc.alimony.child.11","inc.study.allowance.parents.11","inc.allowance.family.11","inc.investments.11","inc.interests.11","inc.none.11","religion.11","religion.parents","speaks.dutch","speaks.arab","speaks.berber","speaks.german","speaks.frisian","speaks.indonesian","speaks.turkish","speaks.flemish","speaks.other","ca10b078","ca10b005","ca10b006","ca10b007","ca10b008","ca10b009","tot.money.10","tot.money.cat.10","tot.val.invest.10","tot.val.invest.cat.10","tot.val.real.10","tot.val.real.cat.10","ca10b023","ca10b024","ca10b054","ca10b055","ca10b056","cs11d070","cs11d079","cs11d102","cs11d103","cs11d105","cs11d294","cs11d295","cs11d296","cs11d297","cs11d298","cs11d305","cs11d306","cs11d307","cs11d308","cs11d309","cs11d310","cs11d311","cs11d312","cs11d313","cs11d314","cs11d321","cs11d332","cs11d343","cs11d354","cs11d365","cs11d326","cs11d337","cs11d348","cs11d359","cs11d370","overall.health.10","height.10","weight.10","ch10d018","ch10d081","ch10d085","ch10d099","happiness.11","life.satisfaction.11","cp11d014","cp11d015","cp11d016","cp11d017","cp11d018","social.trust.11","cp11d020","cp11d021","cp11d022","cp11d023","cp11d024","cp11d025","cp11d026","cp11d027","cp11d028","cp11d029","cp11d030","cp11d031","cp11d032","cp11d033","cp11d034","cp11d035","cp11d036","cp11d037","cp11d038","cp11d039","cp11d098","gov.satisfaction.11","interest.news.11","interest.politics.11","cv11d030","cv11d031","cv11d032","cv11d033","cv11d034","cv11d035","cv11d036","cv11d037","cv11d038","cv11d039","cv11d040","cv11d041","cv11d042","cv11d043","cv11d044","cv11d045","cv11d046","cv11d047","cv11d048","cv11d049","cv11d050","cv11d051","cv11d052","cv11d053","last.vote.11","vote.today.11","cv11d173","cv11d174","cv11d175","cv11d176","cv11d177","cv11d178","cv11d179","cv11d180","cv11d181","cv11d182","status.contract.11","status.contract.21"
801141,70,81,">=65",">=65",2,"retired","retired",-13,-13,975.021995679034,1929.39620945854,NA,NA,2,2,2,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,29000,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,3,1,3,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,NA,NA,NA,4,4,NA,NA,NA,3,169,63,1,0,0,1,7,7,3,5,6,3,3,4,3,1,4,1,4,2,4,1,5,3,5,1,4,2,4,4,4,1,1,3,2,3,2,2,6,7,7,7,6,6,5,7,7,7,7,8,7,7,7,7,999,1,1,1,2,1,1,1,4,4,5,7,3,7,5,6,6,5,5,4,"retired","retired"
801144,43,53,"35 - 44","45 - 54",1,"employed","employed",4260,5297,4260,5297,"employee in permanent employment","employee in permanent employment",6,6,6,102,1,5,6,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-3000,NA,NA,NA,304000,NA,10000,NA,1,5000,NA,2,6,1,4,2,1,1,1,1,1,1,1,2,1,1,3,1,2,1,3,3,3,1,5,3,7,4,4,5,4,4,183,80,1,0,0,1,7,7,5,5,5,4,3,3,2,3,3,1,5,3,3,1,4,2,4,3,4,3,4,3,3,1,4,2,1,2,1,1,3,4,5,1,4,3,7,6,6,0,5,5,6,6,6,6,6,1,1,2,1,1,2,1,5,7,4,6,0,5,8,7,7,5,3,6,"employed.permanent","employed.permanent"
801287,55,65,"55 - 64",">=65",2,"employed","employed",2225,4500,2225,4500,"employee in permanent employment","employee in permanent employment",3,3,3,0,2,1,8,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90000,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,4,NA,1,1,1,1,1,2,3,2,1,1,3,2,2,1,3,1,9,4,9,5,4,4,4,4,6,1,171,72,1,0,0,4,7,8,5,5,6,6,6,9,4,1,5,5,4,1,5,1,2,2,4,1,5,4,2,2,5,1,2,3,1,3,2,2,7,7,7,7,7,7,7,7,8,6,6,8,7,7,7,8,7,2,1,2,2,2,2,1,1,3,8,8,2,5,6,7,7,3,3,6,"employed.permanent","employed.permanent"
801300,41,52,"35 - 44","45 - 54",1,"employed","employed",7000,14000,7000,14000,"employee in permanent employment","employee in permanent employment",6,6,6,0,3,1,9,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40000,NA,NA,NA,NA,NA,10000,NA,2,NA,NA,2,NA,1,3,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,9,9,9,6,5,5,5,5,7,4,175,80,2,0,0,1,9,9,6,6,6,6,6,9,5,1,4,2,4,2,5,3,3,2,5,1,4,3,4,2,5,1,5,1,2,3,2,2,8,8,6,7,7,6,7,7,7,8,7,8,7,7,7,8,8,2,1,1,2,1,2,1,1,3,9,1,8,8,7,7,4,3,2,1,"employed.permanent","employed.permanent"
801412,44,55,"35 - 44","55 - 64",2,"employed","employed",2043,2983,2043,2983,"employee in permanent employment","employee in permanent employment",5,5,5,0,3,1,8,0,0,0,0,0,0,0,0,0,0,1,5,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,99999999998,NA,NA,NA,NA,NA,12000,NA,2,NA,NA,2,NA,2,2,NA,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,5,6,NA,NA,NA,3,172,66,1,0,0,1,8,8,6,6,6,6,6,7,3,2,4,3,4,3,4,2,2,3,4,1,4,4,2,4,4,1,3,4,2,3,2,3,7,6,7,6,5,5,3,3,6,6,7,7,4,4,6,8,6,1,1,1,2,2,1,1,3,5,7,4,7,4,3,6,6,1,1,0,"employed.permanent","employed.permanent"
801480,43,54,"35 - 44","45 - 54",2,"employed","employed",2375,2375,2375,2375,"employee in permanent employment","employee in permanent employment",3,3,3,0,3,1,6,0,0,0,0,0,1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,1,1,1,1,0,0,1,2,NA,NA,1,NA,NA,NA,NA,NA,1,9,6,NA,NA,3,3,4,NA,NA,3,160,61,2,0,0,1,8,8,7,6,6,6,6,6,4,1,5,2,4,2,5,2,4,3,4,1,4,4,3,3,4,2,4,4,2,3,2,2,6,6,6,7,6,6,999,999,6,999,7,7,7,6,6,7,7,1,1,1,2,2,1,1,2,4,6,7,4,6,5,5,6,5,5,5,"employed.permanent","employed.permanent"
801498,63,74,"55 - 64",">=65",1,"retired","retired",-13,-13,3648.67855057463,2543.1450561878,"employee in permanent employment",NA,4,4,4,0,3,1,7,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50000,NA,NA,NA,NA,NA,5000,NA,2,NA,NA,2,30,2,1,NA,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,4,NA,NA,3,6,5,NA,NA,3,173,80,2,0,0,1,7,7,4,4,5,5,3,8,3,2,2,2,4,3,4,3,4,2,4,2,4,3,3,3,4,2,4,3,2,2,1,1,6,7,8,8,6,6,6,6,6,8,8,8,8,999,8,7,7,2,2,2,1,1,2,1,2,4,3,8,0,3,5,6,6,6,3,6,NA,"retired"
801556,78,88,">=65",">=65",1,"inactive","inactive",-13,-13,775.892896990586,961.613879339311,NA,NA,1,1,1,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,4,3,1,NA,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,4,4,1,NA,NA,7,3,2,NA,NA,3,175,82,1,0,0,1,8,9,1,3,4,6,1,8,3,2,3,3,4,4,2,1,4,3,4,1,2,4,3,4,4,1,2,3,4,4,2,3,7,7,6,6,5,6,5,5,5,7,8,8,8,8,8,8,6,1,1,1,2,2,1,1,9,11,1,5,1,6,2,2,2,8,10,2,"inactive","inactive"
801577,40,51,"35 - 44","45 - 54",1,"employed","employed",-13,-13,3596.49434594833,3006.46740420496,"employee in permanent employment","employee in permanent employment",2,2,2,0,3,1,9,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1050,NA,2,NA,NA,2,7,3,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,182,103,2,0,0,1,9,9,6,6,6,6,6,6,3,4,2,1,3,2,4,2,1,4,4,2,2,1,3,4,2,1,4,4,3,2,2,2,5,5,2,2,5,5,4,4,6,5,6,7,6,6,5,6,2,1,1,2,2,2,2,1,3,3,7,6,7,6,6,6,5,3,3,3,"employed.permanent","employed.permanent"
801599,60,71,"55 - 64",">=65",1,"school or other","inactive",950,2900,950,2900,NA,NA,6,6,6,201,1,4,4,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,99999999998,NA,NA,NA,NA,NA,1200,NA,2,NA,NA,2,20,3,5,1,1,1,1,1,0,3,1,2,NA,3,3,NA,1,NA,NA,9,11,1,2,NA,6,6,6,6,NA,3,190,91,1,0,0,1,6,4,3,5,4,3,2,9,4,2,2,4,5,1,4,3,4,1,4,4,4,4,4,2,4,3,2,2,2,2,1,1,4,2,8,1,4,5,6,1,9,5,4,4,7,6,7,9,9,2,2,1,2,1,2,1,7,9,2,2,1,3,4,7,8,3,0,8,"school_other","inactive"
801635,41,51,"35 - 44","45 - 54",2,"employed","inactive",1500,1000,1500,1000,"employee in permanent employment",NA,5,5,5,0,3,1,7,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,99999999998,NA,NA,NA,NA,NA,12000,NA,2,NA,NA,2,3,2,2,1,1,1,1,0,0,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,2,9,NA,NA,6,2,6,NA,NA,4,169,70,1,0,0,1,9,9,6,6,6,5,6,5,3,2,5,2,5,3,4,1,4,1,4,2,4,3,3,2,3,1,5,2,2,3,2,2,6,5,7,7,4,4,4,3,3,4,7,7,7,999,999,7,7,1,1,1,1,1,1,1,1,999,6,6,1,4,2,4,7,1,2,0,"employed.permanent","inactive"
801748,44,54,"35 - 44","45 - 54",2,"employed","employed",1800,2129,1800,2129,"employee in permanent employment","employee in permanent employment",5,5,5,0,3,1,8,0,0,0,0,0,0,0,0,0,1,0,2,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,40000,NA,16000,NA,NA,NA,6000,NA,2,NA,NA,2,0,1,3,2,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,NA,8,4,NA,NA,NA,4,174,75,2,0,0,1,7,6,5,6,5,6,4,8,4,3,3,3,5,2,4,2,4,2,4,1,4,2,3,3,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.permanent","employed.permanent"
802032,65,76,">=65",">=65",1,"retired","retired",3250,3250,3250,3250,NA,NA,4,4,4,101,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,31497,NA,24000,NA,NA,NA,5000,NA,2,NA,NA,2,1,3,3,2,1,1,1,1,0,1,2,2,NA,2,2,NA,2,NA,NA,4,4,9,3,NA,7,6,8,3,NA,3,178,84,2,0,1,1,9,9,5,5,6,6,6,9,3,2,4,2,4,2,4,2,4,2,4,1,4,2,4,2,4,2,4,2,2,3,1,1,6,6,7,6,7,7,7,7,6,6,8,7,7,7,7,8,8,2,1,2,1,1,2,1,2,4,6,7,0,3,6,7,5,5,2,0,"retired","retired"
802035,63,73,"55 - 64",">=65",1,"self-employed","self-employed",2695,-13,2695,2543.1450561878,"majority shareholder director","majority shareholder director",4,4,4,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,NA,1,1,1,1,0,1,1,2,NA,1,2,NA,2,NA,NA,4,4,11,9,NA,4,3,8,4,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,4,5,4,3,7,3,2,3,2,3,3,4,2,3,3,3,1,3,3,2,3,3,2,4,3,2,3,1,2,6,6,6,5,6,6,5,5,4,5,5,5,6,6,6,7,4,1,1,2,2,2,1,1,2,4,6,7,2,5,6,7,7,7,6,5,"employed.permanent","employed.permanent"
802072,42,52,"35 - 44","45 - 54",2,"employed","employed",-13,-13,1814.04897223693,2788.4004967493,"employee in permanent employment","employee in permanent employment",2,2,2,101,3,1,9,0,0,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,99999999999,15,NA,NA,NA,NA,9999999999,6,2,NA,NA,2,NA,3,5,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,4,170,65,2,0,0,1,9,9,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,8,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,1,1,1,2,1,2,1,10,5,999,999,8,999,999,999,999,999,999,8,"employed.permanent","employed.permanent"
802117,35,45,"35 - 44","45 - 54",1,"employed","employed",-13,3433,2608.83535722757,3433,"employee in permanent employment","employee in permanent employment",4,4,4,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,99999999999,7,99999999999,999,NA,NA,9999999999,4,2,NA,NA,2,NA,2,2,4,1,1,1,1,0,2,2,2,NA,1,1,NA,2,NA,NA,1,3,5,3,NA,5,6,6,5,NA,3,175,83,1,0,0,1,6,6,4,4,5,4,2,6,3,4,2,4,3,4,2,4,4,2,4,2,4,4,4,4,2,2,3,4,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"employed.permanent","employed.permanent"
802188,73,84,">=65",">=65",1,"retired","retired",-13,-13,2296.12343481544,3661.61300002716,NA,NA,2,2,2,0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,5,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8640,NA,NA,NA,NA,NA,2200,NA,2,NA,NA,2,NA,1,2,NA,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,9,1,4,NA,NA,8,2,3,NA,NA,3,186,79,2,0,0,1,8,7,6,6,6,5,5,5,4,4,4,5,3,4,2,1,3,3,3,2,4,4,4,3,2,2,1,3,2,3,2,3,4,4,4,3,3,3,1,1,5,5,999,7,7,7,5,4,1,1,1,1,2,2,1,1,1,1,6,3,6,3,1,2,1,1,0,0,"retired","retired"
802236,65,75,">=65",">=65",2,"retired","retired",170,170,170,170,NA,NA,1,1,1,0,2,1,10,1,0,0,0,0,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,9999999999,4,9999999999,10,2,NA,NA,2,0,6,4,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7,NA,NA,NA,NA,3,171,72,2,0,0,1,7,8,4,4,5,5,5,7,3,2,4,2,4,2,4,1,3,3,4,1,4,4,4,3,4,1,3,3,2,4,2,2,7,6,5,7,7,6,6,6,7,5,7,6,6,6,5,6,6,1,2,1,2,2,2,1,4,6,7,3,2,6,3,6,2,7,6,1,"retired","retired"
802252,50,61,"45 - 54","55 - 64",2,"inactive","school or other",-13,-13,213.239177386291,269.957528017391,NA,NA,6,6,6,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,99999999999,999,NA,NA,9999999999,999,9999999999,999,2,NA,NA,2,NA,1,6,10,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,5,164,78,2,0,0,1,9,9,6,6,6,6,4,2,3,3,4,2,4,2,3,2,5,1,3,1,5,3,5,2,3,1,5,1,2,3,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,NA,8,6,7,0,4,0,9,6,1,0,4,"inactive","school_other"
802264,25,36,"25-34","35 - 44",2,"school or other","employed",-13,-13,888.36396681827,NA,"independent professional","employee in permanent employment",5,4,4,101,3,5,7,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,2,2,1,1,1,1,0,2,2,2,NA,2,2,NA,2,NA,NA,11,3,9,2,NA,3,6,5,6,NA,4,170,63,2,0,0,1,8,7,6,6,6,6,6,2,4,2,4,2,4,3,3,1,4,3,4,2,3,2,4,3,3,2,4,3,3,3,2,1,5,6,5,6,6,6,6,6,6,7,7,6,4,5,3,4,5,2,1,1,1,2,1,3,NA,2,6,4,6,3,999,999,999,999,999,999,NA,"employed.permanent"
802340,57,67,"55 - 64",">=65",1,"employed","retired",11500,7000,11500,7000,"employee in permanent employment",NA,6,6,6,0,2,1,9,0,0,0,0,0,0,0,0,1,1,0,1,NA,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,99999999999,15,99999999999,999,NA,NA,3000,NA,2,NA,NA,2,NA,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,9,9,6,7,1,7,7,4,173,77,2,0,0,1,9,9,6,6,6,6,6,9,4,1,3,1,4,2,5,3,4,1,5,1,3,1,5,2,4,1,5,1,1,3,1,1,5,6,9,9,4,5,5,7,4,7,4,8,6,5,6,8,7,2,1,2,1,1,2,1,2,4,2,8,0,5,5,7,8,6,4,3,"employed.permanent","retired"
802395,72,83,">=65",">=65",2,"retired","inactive",1600,1900,1600,1900,NA,NA,2,2,2,0,2,4,8,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,1,1,1,1,1,0,1,1,1,NA,1,1,NA,1,NA,NA,4,4,4,4,NA,4,4,3,5,NA,3,174,93,2,0,0,1,7,7,5,5,5,6,7,8,5,2,4,1,4,3,5,1,5,3,5,1,4,4,4,3,4,2,4,3,1,3,2,2,6,5,7,7,6,6,8,7,7,5,7,8,8,6,6,999,5,1,1,2,1,1,1,1,1,3,10,6,8,8,6,6,7,4,4,4,"retired","inactive"
802398,66,77,">=65",">=65",2,"inactive","retired",-13,-13,839.748131676731,2185.64654402031,NA,NA,4,3,3,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35000,NA,NA,NA,NA,NA,5000,NA,2,NA,NA,2,NA,2,2,NA,1,1,1,0,0,2,2,NA,NA,2,NA,NA,NA,NA,NA,4,9,9,NA,NA,7,6,6,NA,NA,3,169,65,2,0,0,1,8,8,5,5,5,5,4,8,4,2,2,2,3,3,4,2,4,2,4,2,4,3,4,4,4,2,4,2,2,4,1,1,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,8,7,2,2,2,2,2,2,1,6,8,7,8,1,4,6,9,8,5,4,7,"inactive","retired"
802471,76,87,">=65",">=65",2,"retired","retired",732,768,732,768,NA,NA,4,4,4,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,4,3,2,3,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,7,7,NA,NA,NA,3,168,62,2,0,0,1,9,9,7,7,7,7,6,8,3,1,4,3,3,3,4,1,3,2,4,1,4,4,3,4,5,1,3,3,2,4,1,2,8,8,7,7,8,7,7,7,7,8,7,7,8,7,7,8,999,1,2,2,2,1,1,1,1,3,10,2,4,8,4,3,4,4,5,2,"retired","retired"
802551,45,55,"45 - 54","55 - 64",1,"employed","employed",4060,6170,4060,6170,"employee in permanent employment","employee in permanent employment",5,5,5,0,4,5,6,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,2,NA,1,1,1,1,0,1,1,2,NA,1,2,NA,2,NA,NA,2,2,3,9,NA,6,3,6,3,NA,3,200,100,2,0,0,1,7,7,3,4,4,5,2,6,3,4,4,2,4,3,4,2,4,2,4,2,3,2,2,4,3,2,5,3,3,3,2,2,4,6,5,6,3,1,1,3,8,7,7,7,8,6,5,6,4,1,1,1,1,2,2,1,6,999,4,5,1,3,4,8,6,999,999,999,"employed.permanent","employed.permanent"
802612,17,28,"15-24","25-34",2,"school or other","employed",-13,3244,0,3244,"employee in permanent employment","employee in permanent employment",3,1,1,201,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,99999999998,NA,NA,NA,NA,NA,9999999998,NA,2,NA,NA,2,5,1,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,165,53,2,0,0,3,999,999,7,6,5,4,5,999,5,4,3,2,3,4,4,3,2,3,2,3,4,5,3,4,2,3,4,4,1,4,99,3,0,1,2,3,4,3,2,1,0,9,8,7,6,5,6,7,8,1,2,2,1,1,2,NA,NA,NA,999,999,999,999,999,999,999,999,999,999,NA,"employed.permanent"
802859,68,78,">=65",">=65",1,"retired","retired",5563,5262,5563,5262,NA,NA,5,5,5,0,2,1,10,0,0,0,0,0,0,0,0,0,0,1,6,NA,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,818,NA,599028,NA,NA,NA,10000,NA,2,NA,NA,2,4,5,2,NA,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,4,4,4,10,3,6,3,5,6,3,180,95,2,0,0,1,8,9,5,6,6,6,6,7,2,1,4,3,4,3,4,2,3,3,4,1,4,4,3,4,4,1,2,4,1,4,1,1,8,7,8,8,6,6,5,5,5,7,7,7,8,9,9,10,9,1,1,1,1,1,2,1,4,6,7,5,0,8,7,7,7,7,7,5,"retired","retired"
802883,61,72,"55 - 64",">=65",1,"employed","retired",4962,3520,4962,3520,"employee in permanent employment",NA,6,6,6,201,3,1,9,0,0,0,0,0,0,0,0,0,1,0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49000,NA,NA,NA,NA,NA,6500,NA,2,NA,NA,2,NA,3,4,5,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,4,4,9,9,4,7,4,7,7,3,177,77,1,0,0,1,7,7,5,7,6,6,6,7,2,2,3,2,3,4,4,1,1,1,3,1,5,4,3,4,4,1,1,1,1,3,2,2,7,7,8,9,7,6,6,7,6,8,9,9,9,7,7,7,6,1,2,1,2,1,2,1,2,10,4,7,0,7,3,7,4,7,6,1,"employed.permanent","retired"
802911,65,75,">=65",">=65",1,"retired","retired",-13,-13,1804.26409334761,1539.55366543106,NA,NA,2,2,2,0,2,1,6,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,200,NA,NA,NA,NA,NA,100,NA,2,NA,NA,2,3,2,2,4,1,1,1,1,1,1,2,2,2,2,3,2,3,3,1,1,3,8,11,11,3,3,8,8,8,3,175,75,2,0,0,1,8,8,7,7,7,7,7,7,4,2,3,2,3,3,4,2,4,3,4,2,3,2,4,4,4,2,4,3,2,4,2,2,4,4,4,4,4,4,3,4,6,6,5,5,5,6,6,6,6,1,1,1,2,1,1,1,2,4,4,7,0,5,6,6,6,5,2,2,"retired","retired"
802947,60,71,"55 - 64",">=65",2,"employed","retired",1224,1123,1224,1123,"employee in permanent employment",NA,3,3,3,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,3,5,1,1,1,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,4,NA,NA,6,6,7,NA,NA,4,168,58,2,0,0,1,9,9,6,6,6,6,6,5,4,1,4,1,4,1,5,1,4,1,5,1,4,4,3,2,5,1,2,1,2,3,2,2,3,3,3,2,2,3,4,4,5,7,5,3,6,4,5,7,7,1,1,1,2,1,1,1,1,3,8,4,5,6,6,4,4,4,4,3,"employed.permanent","retired"
802981,53,64,"45 - 54","55 - 64",2,"inactive","inactive",1050,0,1050,0,NA,NA,2,2,2,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0,6,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2894,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,1,1,NA,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,5,6,NA,NA,NA,2,170,54,1,0,0,5,5,7,3,5,4,6,1,1,1,1,4,5,3,3,2,1,2,4,3,2,4,5,1,4,4,1,1,3,2,3,2,2,4,4,4,7,4,4,4,4,4,7,7,7,6,6,6,8,8,1,1,1,1,1,2,1,3,5,7,5,7,6,6,5,4,6,5,0,"inactive","inactive"
802987,31,42,"25-34","35 - 44",2,"employed","employed",2100,2400,2100,2400,"employee in permanent employment","employee in permanent employment",4,4,4,201,4,3,7,0,0,0,0,0,0,0,0,0,0,1,7,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,99999999999,7,NA,NA,NA,NA,9999999999,5,2,NA,NA,2,NA,3,2,NA,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,5,2,3,9,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,7,6,6,5,6,5,4,8,3,1,4,2,3,4,4,2,4,3,4,2,4,4,4,4,4,2,3,3,3,3,2,2,7,8,7,7,8,8,7,8,8,8,7,8,8,8,7,7,7,1,1,1,2,2,1,1,7,9,6,7,7,6,6,6,7,6,6,6,"employed.permanent","employed.permanent"
